OrderID,OrderDate,Region_City_Country,Channel,PromotionName,ProductName,Manufacturer,Category_SubCategory,UnitCost,Price,OrderQty,Row_Id
1405,19-08-2019,"North America,Cle Elum,United States",Store,no discount,The Phone Company Smart phones without camera E100 Pink,The Phone Company,Cell phones-Smart phones & PDAs ,66.35313718,129,5,20920
7706,20-08-2019,"North America,Provincetown,United States",Store,no discount,Contoso Home Theater System 2.1 Channel M1210 Brown,"Contoso, Ltd",TV and Video-Home Theater System,178.3049875,329,10,20233
7388,21-08-2019,"Asia,Beijing,China",Online,asian summer promotion,The Phone Company PDA Phone 3.5 inches M320 White,The Phone Company,Cell phones-Smart phones & PDAs ,103.4500211,299,12,5117
1513,22-08-2019,"Europe,Paris,France",Reseller,european back-to-scholl promotion,The Phone Company PDA Phone 3.5 inches M320 White,The Phone Company,Cell phones-Smart phones & PDAs ,168.0374711,299,18,5118
7389,23-08-2019,"Europe,Hofheim am Taunus,Germany",Store,european spring promotion,"A. Datum SLR Camera 35"" X358 Black",A. Datum Corporation,Cameras and camcorders -Digital SLR Cameras,277.1505851,588,12,6581
746,24-08-2019,"Europe,Paris,France",Reseller,european spring promotion,"A. Datum SLR Camera 35"" X358 Black",A. Datum Corporation,Cameras and camcorders -Digital SLR Cameras,169.2113446,588,12,23117
76,25-08-2019,"North America,Sebring,United States",Store,north america back-to-school promotion,Contoso Home Theater System 5.1 Channel M1500 Brown,"Contoso, Ltd",TV and Video-Home Theater System,239.1830077,429,12,23118
348,26-08-2019,"North America,North Harford,United States",Catalog,no discount,Contoso Home Theater System 5.1 Channel M1500 Brown,"Contoso, Ltd",TV and Video-Home Theater System,263.9643556,429,10,18413
1348,27-08-2019,"Europe,Berlin,Germany",Online,european back-to-scholl promotion,Contoso Home Theater System 5.1 Channel M1500 Brown,"Contoso, Ltd",TV and Video-Home Theater System,167.4148209,429,9,18414
7392,28-08-2019,"Asia,Beijing,China",Reseller,asian summer promotion,Contoso 90W AC/DC Power Adapter E300 White,"Contoso, Ltd",Computers-Computers Accessories,7.878681244,11.9,6,18415
190,29-08-2019,"Asia,Beijing,China",Online,asian spring promotion,Contoso Home Theater System 5.1 Channel M1510 Brown,"Contoso, Ltd",TV and Video-Home Theater System,202.3801168,489,9,19322
7394,30-08-2019,"North America,Wapato,United States",Store,north america back-to-school promotion,A. Datum Point Shoot Digital Camera M500 Pink,A. Datum Corporation,Cameras and camcorders -Digital Cameras,61.76434643,198,12,19323
239,31-08-2019,"North America,La Porte,United States",Store,north america holiday promotion,A. Datum Point Shoot Digital Camera M500 Pink,A. Datum Corporation,Cameras and camcorders -Digital Cameras,170.3684572,198,13,19324
1563,01-09-2019,"North America,Marshall,United States",Store,no discount,A. Datum Point Shoot Digital Camera M500 Pink,A. Datum Corporation,Cameras and camcorders -Digital Cameras,41.9689762,198,10,23455
852,02-09-2019,"North America,Germantown,United States",Store,north america spring promotion,Contoso Home Theater System 5.1 Channel M1520 Brown,"Contoso, Ltd",TV and Video-Home Theater System,170.9344491,339,9,23815
7395,03-09-2019,"North America,New Haven,United States",Store,no discount,"Fabrikam SLR Camera 35"" X358 Gold","Fabrikam, Inc.",Cameras and camcorders -Digital SLR Cameras,225.9834268,436.2,10,23926
708,04-09-2019,"Europe,Berlin,Germany",Online,european back-to-scholl promotion,"Fabrikam SLR Camera 35"" X358 Gold","Fabrikam, Inc.",Cameras and camcorders -Digital SLR Cameras,202.9359393,436.2,9,18131
7397,05-09-2019,"North America,Clifton,United States",Store,no discount,Proseware LCD19W M100 Black,"Proseware, Inc.",Computers-Monitors,79.84546528,179,10,18693
7400,06-09-2019,"Asia,Urumqi,China",Store,asian summer promotion,Contoso Touch Screen Phones  - LCD M12 Black,"Contoso, Ltd",Cell phones-Touch Screen Phones ,119.5351479,200,12,24939
7402,07-09-2019,"Asia,Beijing,China",Reseller,asian summer promotion,A. Datum SLR Camera M137 Grey,A. Datum Corporation,Cameras and camcorders -Digital SLR Cameras,142.6345694,312,24,21771
880,08-09-2019,"North America,Toronto,Canada",Store,north america spring promotion,A. Datum SLR Camera M137 Grey,A. Datum Corporation,Cameras and camcorders -Digital SLR Cameras,143.5316536,312,4,24559
7411,09-09-2019,"North America,Manitowoc,United States",Store,north america holiday promotion,Fabrikam Laptop17 M7000 Black,"Fabrikam, Inc.",Computers-Laptops,450.0240082,819,13,22363
196,10-09-2019,"North America,Darien,United States",Store,no discount,Fabrikam Laptop17 M7000 Black,"Fabrikam, Inc.",Computers-Laptops,42.71564529,819,10,21848
786,11-09-2019,"Europe,Edinburgh,United Kingdom",Store,european holiday promotion,Fabrikam Laptop17 M7000 Black,"Fabrikam, Inc.",Computers-Laptops,639.3620367,819,8,21849
1526,12-09-2019,"Europe,Dublin,Ireland",Store,european holiday promotion,SV Car Video TFT6.2W E6281 Black,Southridge Video,TV and Video-Car Video,40.66231707,259,8,19550
1546,13-09-2019,"North America,Paterson,United States",Store,north america spring promotion,SV Car Video TFT6.2W E6281 Black,Southridge Video,TV and Video-Car Video,22.25319896,259,18,19398
7412,14-09-2019,"Europe,Nizhny Novgorod,Russia",Store,european holiday promotion,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange","Fabrikam, Inc.",Cameras and camcorders -Camcorders,719.8092704,880,8,20628
1520,15-09-2019,"North America,Milwaukee,United States",Store,north america back-to-school promotion,SV Car Video TFT6.2W E6282 Black,Southridge Video,TV and Video-Car Video,149.43991,269,24,25005
1636,16-09-2019,"North America,Greeley,United States",Store,north america holiday promotion,SV Car Video TFT6.2W E6282 Black,Southridge Video,TV and Video-Car Video,4.291979641,269,13,2628
7413,17-09-2019,"Asia,Islamabad,Pakistan",Store,asian holiday promotion,WWI LCD22W M2003 Black,Wide World Importers,Computers-Monitors,171.0129459,679,13,22125
7730,18-09-2019,"North America,Granger,United States",Store,no discount,SV Car Video TFT7 M7001 Black,Southridge Video,TV and Video-Car Video,85.92053755,309,10,22126
1733,19-09-2019,"North America,Pittsfield,United States",Store,no discount,SV Car Video TFT7 M7001 Black,Southridge Video,TV and Video-Car Video,201.3857778,309,10,4125
7414,20-09-2019,"North America,Orlando,United States",Store,no discount,Contoso DVD 15-Inch Player Portable L200 Silver,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",2.399058675,289.99,10,4126
17,21-09-2019,"North America,Holyoke,United States",Store,north america spring promotion,Contoso DVD 15-Inch Player Portable L200 Silver,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",97.90699324,289.99,9,19990
1400,22-09-2019,"North America,Buffalo,United States",Store,north america holiday promotion,Contoso DVD 15-Inch Player Portable L200 Silver,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",104.7510752,289.99,13,19991
7417,23-09-2019,"North America,Minden,United States",Store,no discount,Fabrikam Business Videographer 1'' 25mm M600 White,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,429.8514952,890,10,23120
7735,24-09-2019,"Europe,Koln,Germany",Store,european holiday promotion,Fabrikam Business Videographer 1'' 25mm M600 White,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,89.93087918,890,8,20652
7419,25-09-2019,"Europe,Paris,France",Reseller,european back-to-scholl promotion,Contoso Expandable 3-Handset Cordless Phone System M204 White,"Contoso, Ltd",Cell phones-Home & Office Phones,1.695139792,35.99,9,25092
1479,26-09-2019,"Europe,Koln,Germany",Store,european spring promotion,Contoso Expandable 3-Handset Cordless Phone System M204 White,"Contoso, Ltd",Cell phones-Home & Office Phones,32.9419358,35.99,12,26274
132,27-09-2019,"North America,Passaic,United States",Store,north america holiday promotion,SV Car Video LCD9.2W X9281 Black,Southridge Video,TV and Video-Car Video,422.433376,869,6,22832
7420,28-09-2019,"North America,Veradale,United States",Store,north america holiday promotion,Contoso Laptop Keyboard X105 Brown,"Contoso, Ltd",Computers-Computers Accessories,138.6427471,230.9,13,3167
1014,29-09-2019,"North America,Brooklyn,United States",Store,north america holiday promotion,SV Car Video LCD7W M7082 Black,Southridge Video,TV and Video-Car Video,452.1484608,699,13,3168
1196,30-09-2019,"North America,Denton,United States",Store,north america holiday promotion,SV Car Video LCD7W M7082 Black,Southridge Video,TV and Video-Car Video,84.78916774,699,13,3791
1705,01-10-2019,"Europe,Strasbourg,France",Store,european back-to-scholl promotion,SV Car Video LCD7W M7082 Black,Southridge Video,TV and Video-Car Video,624.2482968,699,9,3792
7421,02-10-2019,"Europe,Berlin,Germany",Online,european holiday promotion,Contoso Education Supplies Bundle E200 Grey,"Contoso, Ltd",Computers-Computers Accessories,9.557760694,13.5,8,21166
385,03-10-2019,"North America,Seattle,United States",Reseller,north america back-to-school promotion,Contoso Education Supplies Bundle E200 Grey,"Contoso, Ltd",Computers-Computers Accessories,6.290537175,13.5,12,21167
303,04-10-2019,"North America,Milwaukee,United States",Store,no discount,SV Car Video LCD7 M7001 Black,Southridge Video,TV and Video-Car Video,212.0361303,329,10,21168
7460,05-10-2019,"Europe,Berlin,Germany",Online,european spring promotion,SV Car Video LCD7 M7003 Black,Southridge Video,TV and Video-Car Video,73.67593931,369,12,21791
7424,06-10-2019,"North America,Greeley,United States",Store,no discount,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange","Fabrikam, Inc.",Cameras and camcorders -Camcorders,745.2821157,860,10,21792
460,07-10-2019,"Europe,Paris,France",Reseller,european holiday promotion,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange","Fabrikam, Inc.",Cameras and camcorders -Camcorders,275.8813491,860,8,21006
1330,08-10-2019,"Asia,Tehran,Iran",Store,asian spring promotion,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange","Fabrikam, Inc.",Cameras and camcorders -Camcorders,462.5454175,860,9,3004
1624,09-10-2019,"North America,Orange,United States",Store,no discount,"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange","Fabrikam, Inc.",Cameras and camcorders -Camcorders,604.6721588,860,10,3005
7425,10-10-2019,"Asia,Beijing,China",Reseller,asian holiday promotion,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Cell phones-Cell phones Accessories,0.835680318,3.35,1040,3006
1112,11-10-2019,"North America,North Harford,United States",Catalog,no discount,Contoso In-Line Coupler E180 Silver,"Contoso, Ltd",Cell phones-Cell phones Accessories,3.285215955,3.35,200,3431
7633,12-10-2019,"North America,Toronto,Canada",Store,north america spring promotion,SV Car Video LCD7W M7081 Silver,Southridge Video,TV and Video-Car Video,135.7874704,499,9,21005
1004,13-10-2019,"North America,Naples,United States",Store,north america spring promotion,SV Car Video LCD7W M7081 Silver,Southridge Video,TV and Video-Car Video,395.2171344,499,12,21430
7429,14-10-2019,"North America,Minden,United States",Store,north america holiday promotion,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Southridge Video,Computers-Computers Accessories,34.01883538,102,13,21431
901,15-10-2019,"North America,Marshall,United States",Store,no discount,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Southridge Video,Computers-Computers Accessories,90.40175065,102,5,20804
1224,16-10-2019,"North America,Granger,United States",Store,north america back-to-school promotion,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Southridge Video,Computers-Computers Accessories,0.795730913,102,6,22414
7431,17-10-2019,"Europe,Berlin,Germany",Online,european holiday promotion,Proseware LCD19 E1000 White,"Proseware, Inc.",Computers-Monitors,31.23870987,139,16,18499
7432,18-10-2019,"Europe,Paris,France",Reseller,european spring promotion,Contoso Lens Adapter M450 Black,"Contoso, Ltd",Cameras and camcorders -Cameras & Camcorders Accessories,60.21215504,68,24,24232
1666,19-10-2019,"North America,Queen Anne's County,United States",Store,north america spring promotion,Contoso Lens Adapter M450 Black,"Contoso, Ltd",Cameras and camcorders -Cameras & Camcorders Accessories,3.081874519,68,9,20870
1410,20-10-2019,"Asia,Tehran,Iran",Store,asian holiday promotion,SV Car Video TFT7 M7001 Silver,Southridge Video,TV and Video-Car Video,70.28079057,309,13,20871
991,21-10-2019,"North America,Trenton,United States",Store,no discount,SV Car Video AM/FM E1000 Silver,Southridge Video,TV and Video-Car Video,40.3898733,199,5,18733
7434,22-10-2019,"North America,Bethesda,United States",Online,no discount,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,87.43121419,600,20,18645
835,23-10-2019,"North America,Madison,United States",Store,no discount,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,295.2059755,600,10,20830
7558,24-10-2019,"North America,Albany,United States",Store,north america holiday promotion,SV Car Video TFT7 M7002 Silver,Southridge Video,TV and Video-Car Video,217.653844,319,13,20829
1284,25-10-2019,"Europe,Koln,Germany",Store,no discount,SV Car Video TFT7 M7002 Silver,Southridge Video,TV and Video-Car Video,90.01856104,319,10,24432
1767,26-10-2019,"North America,Oshkosh,United States",Store,north america spring promotion,SV Car Video TFT7 M7002 Silver,Southridge Video,TV and Video-Car Video,75.99620992,319,9,24433
7437,27-10-2019,"Europe,Nantes,France",Store,european back-to-scholl promotion,Proseware Projector 720p DLP56 Silver,"Proseware, Inc.",Computers-Projectors & Screens,854.4732296,999,9,23011
7438,28-10-2019,"Asia,Beijing,China",Online,no discount,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White,"Contoso, Ltd",Computers-Computers Accessories,26.7954651,29.9,10,23012
7671,29-10-2019,"North America,Plano,United States",Store,north america back-to-school promotion,SV Car Video LCD7W M7082 Silver,Southridge Video,TV and Video-Car Video,435.1830856,699,12,19333
144,30-10-2019,"North America,Greeley,United States",Store,north america holiday promotion,SV Car Video LCD7W M7082 Silver,Southridge Video,TV and Video-Car Video,196.0747954,699,13,20539
1228,31-10-2019,"North America,Framingham,United States",Store,north america back-to-school promotion,SV Car Video LCD7W M7082 Silver,Southridge Video,TV and Video-Car Video,258.9875374,699,12,26034
7440,01-11-2019,"Europe,Valletta,Malta",Store,european back-to-scholl promotion,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,Cell phones-Smart phones & PDAs ,43.11636697,268,9,26035
7441,02-11-2019,"Europe,Lisbon,Portugal",Store,no discount,Contoso Phone for MSN E200 Black,"Contoso, Ltd",Cell phones-Home & Office Phones,9.688433265,16,5,24534
7444,03-11-2019,"Europe,Berlin,Germany",Online,european spring promotion,Contoso Wireless Notebook Optical Mouse M35 Blue,"Contoso, Ltd",Computers-Computers Accessories,19.49609139,29.95,12,19932
1332,04-11-2019,"North America,Quincy,United States",Store,north america back-to-school promotion,Contoso Wireless Notebook Optical Mouse M35 Blue,"Contoso, Ltd",Computers-Computers Accessories,25.97356938,29.95,12,19018
7589,05-11-2019,"North America,North Harford,United States",Catalog,no discount,SV Car Video LCD7W M7081 Brown,Southridge Video,TV and Video-Car Video,98.24207263,499,10,25790
